"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"172406","hg19","regulates","MSX1 regulates EFNA5","MSX1","Metatargetome","false","regulates","MSX1 regulates EFNA5","38","EFNA5"
"172407","hg19","regulates","MSX1 regulates CHD7","MSX1","Metatargetome","false","regulates","MSX1 regulates CHD7","38","CHD7"
"172408","hg19","regulates","MSX1 regulates UBTF","MSX1","Metatargetome","false","regulates","MSX1 regulates UBTF","39","UBTF"
"172409","hg19","regulates","MSX1 regulates SULF2","MSX1","Metatargetome","false","regulates","MSX1 regulates SULF2","39","SULF2"
"172410","hg19","regulates","MSX1 regulates SOX1","MSX1","Metatargetome","false","regulates","MSX1 regulates SOX1","39","SOX1"
"172411","hg19","regulates","MSX1 regulates SLC18A3","MSX1","Metatargetome","false","regulates","MSX1 regulates SLC18A3","39","SLC18A3"
"172412","hg19","regulates","MSX1 regulates SCRT1","MSX1","Metatargetome","false","regulates","MSX1 regulates SCRT1","39","SCRT1"
"172413","hg19","regulates","MSX1 regulates PRDM12","MSX1","Metatargetome","false","regulates","MSX1 regulates PRDM12","39","PRDM12"
"172414","hg19","regulates","MSX1 regulates HOXC8","MSX1","Metatargetome","false","regulates","MSX1 regulates HOXC8","39","HOXC8"
"172415","hg19","regulates","MSX1 regulates DUSP5","MSX1","Metatargetome","false","regulates","MSX1 regulates DUSP5","39","DUSP5"
"172416","hg19","regulates","MSX1 regulates CCNA1","MSX1","Metatargetome","false","regulates","MSX1 regulates CCNA1","39","CCNA1"
"172417","hg19","regulates","MSX1 regulates CBLN1","MSX1","Metatargetome","false","regulates","MSX1 regulates CBLN1","39","CBLN1"
"172418","hg19","regulates","MSX1 regulates CACNA1H","MSX1","Metatargetome","false","regulates","MSX1 regulates CACNA1H","39","CACNA1H"
"172419","hg19","regulates","MSX1 regulates ALDOB","MSX1","Metatargetome","false","regulates","MSX1 regulates ALDOB","39","ALDOB"
"172420","hg19","regulates","MSX1 regulates ACTB","MSX1","Metatargetome","false","regulates","MSX1 regulates ACTB","39","ACTB"
"172421","hg19","regulates","MSX1 regulates USP13","MSX1","Metatargetome","false","regulates","MSX1 regulates USP13","40","USP13"
"172422","hg19","regulates","MSX1 regulates TGM1","MSX1","Metatargetome","false","regulates","MSX1 regulates TGM1","40","TGM1"
"172423","hg19","regulates","MSX1 regulates SOX4","MSX1","Metatargetome","false","regulates","MSX1 regulates SOX4","40","SOX4"
"172424","hg19","regulates","MSX1 regulates SLC12A5","MSX1","Metatargetome","false","regulates","MSX1 regulates SLC12A5","40","SLC12A5"
"172425","hg19","regulates","MSX1 regulates PDZRN4","MSX1","Metatargetome","false","regulates","MSX1 regulates PDZRN4","40","PDZRN4"
"172426","hg19","regulates","MSX1 regulates PACSIN3","MSX1","Metatargetome","false","regulates","MSX1 regulates PACSIN3","40","PACSIN3"
"172427","hg19","regulates","MSX1 regulates OTP","MSX1","Metatargetome","false","regulates","MSX1 regulates OTP","40","OTP"
"172428","hg19","regulates","MSX1 regulates KCNN3","MSX1","Metatargetome","false","regulates","MSX1 regulates KCNN3","40","KCNN3"
"172429","hg19","regulates","MSX1 regulates JUN","MSX1","Metatargetome","false","regulates","MSX1 regulates JUN","40","JUN"
"172430","hg19","regulates","MSX1 regulates HNF4A","MSX1","Metatargetome","false","regulates","MSX1 regulates HNF4A","40","HNF4A"
"172431","hg19","regulates","MSX1 regulates ERF","MSX1","Metatargetome","false","regulates","MSX1 regulates ERF","40","ERF"
"172432","hg19","regulates","MSX1 regulates ZIC3","MSX1","Metatargetome","false","regulates","MSX1 regulates ZIC3","41","ZIC3"
"172433","hg19","regulates","MSX1 regulates PBX1","MSX1","Metatargetome","false","regulates","MSX1 regulates PBX1","41","PBX1"
"172434","hg19","regulates","MSX1 regulates IRX5","MSX1","Metatargetome","false","regulates","MSX1 regulates IRX5","41","IRX5"
"172435","hg19","regulates","MSX1 regulates COL2A1","MSX1","Metatargetome","false","regulates","MSX1 regulates COL2A1","41","COL2A1"
"172436","hg19","regulates","MSX1 regulates C1QL1","MSX1","Metatargetome","false","regulates","MSX1 regulates C1QL1","41","C1QL1"
"172437","hg19","regulates","MSX1 regulates TRIM8","MSX1","Metatargetome","false","regulates","MSX1 regulates TRIM8","42","TRIM8"
"172438","hg19","regulates","MSX1 regulates SATB2","MSX1","Metatargetome","false","regulates","MSX1 regulates SATB2","42","SATB2"
"172439","hg19","regulates","MSX1 regulates RUNX3","MSX1","Metatargetome","false","regulates","MSX1 regulates RUNX3","42","RUNX3"
"172440","hg19","regulates","MSX1 regulates PRKAR2A","MSX1","Metatargetome","false","regulates","MSX1 regulates PRKAR2A","42","PRKAR2A"
"172441","hg19","regulates","MSX1 regulates PPAP2B","MSX1","Metatargetome","false","regulates","MSX1 regulates PPAP2B","42","PPAP2B"
"172442","hg19","regulates","MSX1 regulates HESX1","MSX1","Metatargetome","false","regulates","MSX1 regulates HESX1","42","HESX1"
"172443","hg19","regulates","MSX1 regulates FGF10","MSX1","Metatargetome","false","regulates","MSX1 regulates FGF10","42","FGF10"
"172444","hg19","regulates","MSX1 regulates EPB41","MSX1","Metatargetome","false","regulates","MSX1 regulates EPB41","42","EPB41"
"172445","hg19","regulates","MSX1 regulates DUSP7","MSX1","Metatargetome","false","regulates","MSX1 regulates DUSP7","42","DUSP7"
"172446","hg19","regulates","MSX1 regulates DLX2","MSX1","Metatargetome","false","regulates","MSX1 regulates DLX2","42","DLX2"
"172447","hg19","regulates","MSX1 regulates ANP32A","MSX1","Metatargetome","false","regulates","MSX1 regulates ANP32A","42","ANP32A"
"172448","hg19","regulates","MSX1 regulates PBX2","MSX1","Metatargetome","false","regulates","MSX1 regulates PBX2","43","PBX2"
"172449","hg19","regulates","MSX1 regulates NTNG2","MSX1","Metatargetome","false","regulates","MSX1 regulates NTNG2","43","NTNG2"
"172450","hg19","regulates","MSX1 regulates MED13","MSX1","Metatargetome","false","regulates","MSX1 regulates MED13","43","MED13"
"172451","hg19","regulates","MSX1 regulates HOXC10","MSX1","Metatargetome","false","regulates","MSX1 regulates HOXC10","43","HOXC10"
"172452","hg19","regulates","MSX1 regulates HOXA13","MSX1","Metatargetome","false","regulates","MSX1 regulates HOXA13","43","HOXA13"
"172453","hg19","regulates","MSX1 regulates GRIN2A","MSX1","Metatargetome","false","regulates","MSX1 regulates GRIN2A","43","GRIN2A"
"172454","hg19","regulates","MSX1 regulates FGF13","MSX1","Metatargetome","false","regulates","MSX1 regulates FGF13","43","FGF13"
"172455","hg19","regulates","MSX1 regulates EPHA7","MSX1","Metatargetome","false","regulates","MSX1 regulates EPHA7","43","EPHA7"
"172456","hg19","regulates","MSX1 regulates CDX2","MSX1","Metatargetome","false","regulates","MSX1 regulates CDX2","43","CDX2"
"172457","hg19","regulates","MSX1 regulates ATF3","MSX1","Metatargetome","false","regulates","MSX1 regulates ATF3","43","ATF3"
"172458","hg19","regulates","MSX1 regulates ZIC2","MSX1","Metatargetome","false","regulates","MSX1 regulates ZIC2","44","ZIC2"
"172459","hg19","regulates","MSX1 regulates RXRA","MSX1","Metatargetome","false","regulates","MSX1 regulates RXRA","44","RXRA"
"172460","hg19","regulates","MSX1 regulates ROBO3","MSX1","Metatargetome","false","regulates","MSX1 regulates ROBO3","44","ROBO3"
"172461","hg19","regulates","MSX1 regulates PPP1CB","MSX1","Metatargetome","false","regulates","MSX1 regulates PPP1CB","44","PPP1CB"
"172462","hg19","regulates","MSX1 regulates PBX3","MSX1","Metatargetome","false","regulates","MSX1 regulates PBX3","44","PBX3"
"172463","hg19","regulates","MSX1 regulates MYT1","MSX1","Metatargetome","false","regulates","MSX1 regulates MYT1","44","MYT1"
"172464","hg19","regulates","MSX1 regulates IGF1","MSX1","Metatargetome","false","regulates","MSX1 regulates IGF1","44","IGF1"
"172465","hg19","regulates","MSX1 regulates HOXD11","MSX1","Metatargetome","false","regulates","MSX1 regulates HOXD11","44","HOXD11"
"172466","hg19","regulates","MSX1 regulates FOXF1","MSX1","Metatargetome","false","regulates","MSX1 regulates FOXF1","44","FOXF1"
"172467","hg19","regulates","MSX1 regulates BCL2","MSX1","Metatargetome","false","regulates","MSX1 regulates BCL2","44","BCL2"
"172468","hg19","regulates","MSX1 regulates ZNF238","MSX1","Metatargetome","false","regulates","MSX1 regulates ZNF238","45","ZNF238"
"172469","hg19","regulates","MSX1 regulates ZFHX3","MSX1","Metatargetome","false","regulates","MSX1 regulates ZFHX3","45","ZFHX3"
"172470","hg19","regulates","MSX1 regulates WNT11","MSX1","Metatargetome","false","regulates","MSX1 regulates WNT11","45","WNT11"
"172471","hg19","regulates","MSX1 regulates SRF","MSX1","Metatargetome","false","regulates","MSX1 regulates SRF","45","SRF"
"172472","hg19","regulates","MSX1 regulates ONECUT2","MSX1","Metatargetome","false","regulates","MSX1 regulates ONECUT2","45","ONECUT2"
"172473","hg19","regulates","MSX1 regulates NEO1","MSX1","Metatargetome","false","regulates","MSX1 regulates NEO1","45","NEO1"
"172474","hg19","regulates","MSX1 regulates MDM2","MSX1","Metatargetome","false","regulates","MSX1 regulates MDM2","45","MDM2"
"172475","hg19","regulates","MSX1 regulates LMX1B","MSX1","Metatargetome","false","regulates","MSX1 regulates LMX1B","45","LMX1B"
"172476","hg19","regulates","MSX1 regulates HMGA2","MSX1","Metatargetome","false","regulates","MSX1 regulates HMGA2","45","HMGA2"
"172477","hg19","regulates","MSX1 regulates ANXA1","MSX1","Metatargetome","false","regulates","MSX1 regulates ANXA1","45","ANXA1"
"172478","hg19","regulates","MSX1 regulates XPO1","MSX1","Metatargetome","false","regulates","MSX1 regulates XPO1","46","XPO1"
"172479","hg19","regulates","MSX1 regulates SOX9","MSX1","Metatargetome","false","regulates","MSX1 regulates SOX9","46","SOX9"
"172480","hg19","regulates","MSX1 regulates NKX6-1","MSX1","Metatargetome","false","regulates","MSX1 regulates NKX6-1","46","NKX6-1"
"172481","hg19","regulates","MSX1 regulates JPH3","MSX1","Metatargetome","false","regulates","MSX1 regulates JPH3","46","JPH3"
"172482","hg19","regulates","MSX1 regulates GATA3","MSX1","Metatargetome","false","regulates","MSX1 regulates GATA3","46","GATA3"
"172483","hg19","regulates","MSX1 regulates SOX21","MSX1","Metatargetome","false","regulates","MSX1 regulates SOX21","47","SOX21"
"172484","hg19","regulates","MSX1 regulates SFRP1","MSX1","Metatargetome","false","regulates","MSX1 regulates SFRP1","47","SFRP1"
"172485","hg19","regulates","MSX1 regulates LHX2","MSX1","Metatargetome","false","regulates","MSX1 regulates LHX2","47","LHX2"
"172486","hg19","regulates","MSX1 regulates LAMB1","MSX1","Metatargetome","false","regulates","MSX1 regulates LAMB1","47","LAMB1"
"172487","hg19","regulates","MSX1 regulates HOXB13","MSX1","Metatargetome","false","regulates","MSX1 regulates HOXB13","47","HOXB13"
"172488","hg19","regulates","MSX1 regulates GRIK3","MSX1","Metatargetome","false","regulates","MSX1 regulates GRIK3","47","GRIK3"
"172489","hg19","regulates","MSX1 regulates FGF3","MSX1","Metatargetome","false","regulates","MSX1 regulates FGF3","47","FGF3"
"172490","hg19","regulates","MSX1 regulates DACH1","MSX1","Metatargetome","false","regulates","MSX1 regulates DACH1","47","DACH1"
"172491","hg19","regulates","MSX1 regulates ATP2A2","MSX1","Metatargetome","false","regulates","MSX1 regulates ATP2A2","47","ATP2A2"
"172492","hg19","regulates","MSX1 regulates ARID5B","MSX1","Metatargetome","false","regulates","MSX1 regulates ARID5B","47","ARID5B"
"172493","hg19","regulates","MSX1 regulates ZNF143","MSX1","Metatargetome","false","regulates","MSX1 regulates ZNF143","48","ZNF143"
"172494","hg19","regulates","MSX1 regulates TGIF1","MSX1","Metatargetome","false","regulates","MSX1 regulates TGIF1","48","TGIF1"
"172495","hg19","regulates","MSX1 regulates STAT5B","MSX1","Metatargetome","false","regulates","MSX1 regulates STAT5B","48","STAT5B"
"172496","hg19","regulates","MSX1 regulates SSBP2","MSX1","Metatargetome","false","regulates","MSX1 regulates SSBP2","48","SSBP2"
"172497","hg19","regulates","MSX1 regulates NEUROG3","MSX1","Metatargetome","false","regulates","MSX1 regulates NEUROG3","48","NEUROG3"
"172498","hg19","regulates","MSX1 regulates HOXA11","MSX1","Metatargetome","false","regulates","MSX1 regulates HOXA11","48","HOXA11"
"172499","hg19","regulates","MSX1 regulates FOXP1","MSX1","Metatargetome","false","regulates","MSX1 regulates FOXP1","48","FOXP1"
"172500","hg19","regulates","MSX1 regulates CHST8","MSX1","Metatargetome","false","regulates","MSX1 regulates CHST8","48","CHST8"
"172501","hg19","regulates","MSX1 regulates CBX4","MSX1","Metatargetome","false","regulates","MSX1 regulates CBX4","48","CBX4"
"172502","hg19","regulates","MSX1 regulates BMP4","MSX1","Metatargetome","false","regulates","MSX1 regulates BMP4","48","BMP4"
"172503","hg19","regulates","MSX1 regulates ADAM11","MSX1","Metatargetome","false","regulates","MSX1 regulates ADAM11","48","ADAM11"
"172504","hg19","regulates","MSX1 regulates ZFP36L1","MSX1","Metatargetome","false","regulates","MSX1 regulates ZFP36L1","49","ZFP36L1"
"172505","hg19","regulates","MSX1 regulates TPM1","MSX1","Metatargetome","false","regulates","MSX1 regulates TPM1","49","TPM1"
"172506","hg19","regulates","MSX1 regulates SLC6A5","MSX1","Metatargetome","false","regulates","MSX1 regulates SLC6A5","49","SLC6A5"
"172507","hg19","regulates","MSX1 regulates RHOBTB3","MSX1","Metatargetome","false","regulates","MSX1 regulates RHOBTB3","49","RHOBTB3"
"172508","hg19","regulates","MSX1 regulates PPP3CA","MSX1","Metatargetome","false","regulates","MSX1 regulates PPP3CA","49","PPP3CA"
"172509","hg19","regulates","MSX1 regulates POU3F3","MSX1","Metatargetome","false","regulates","MSX1 regulates POU3F3","49","POU3F3"
"172510","hg19","regulates","MSX1 regulates MEF2C","MSX1","Metatargetome","false","regulates","MSX1 regulates MEF2C","49","MEF2C"
"172511","hg19","regulates","MSX1 regulates GATA6","MSX1","Metatargetome","false","regulates","MSX1 regulates GATA6","49","GATA6"
"172512","hg19","regulates","MSX1 regulates FGFR1","MSX1","Metatargetome","false","regulates","MSX1 regulates FGFR1","49","FGFR1"
"172513","hg19","regulates","MSX1 regulates CREB5","MSX1","Metatargetome","false","regulates","MSX1 regulates CREB5","49","CREB5"
"172514","hg19","regulates","MSX1 regulates KCNMA1","MSX1","Metatargetome","false","regulates","MSX1 regulates KCNMA1","50","KCNMA1"
"172515","hg19","regulates","MSX1 regulates SLIT2","MSX1","Metatargetome","false","regulates","MSX1 regulates SLIT2","51","SLIT2"
"172516","hg19","regulates","MSX1 regulates SLC39A6","MSX1","Metatargetome","false","regulates","MSX1 regulates SLC39A6","51","SLC39A6"
"172517","hg19","regulates","MSX1 regulates SATB1","MSX1","Metatargetome","false","regulates","MSX1 regulates SATB1","51","SATB1"
"172518","hg19","regulates","MSX1 regulates MYF6","MSX1","Metatargetome","false","regulates","MSX1 regulates MYF6","51","MYF6"
"172519","hg19","regulates","MSX1 regulates MTSS1","MSX1","Metatargetome","false","regulates","MSX1 regulates MTSS1","51","MTSS1"
"172520","hg19","regulates","MSX1 regulates KCTD15","MSX1","Metatargetome","false","regulates","MSX1 regulates KCTD15","51","KCTD15"
"172521","hg19","regulates","MSX1 regulates GNB2","MSX1","Metatargetome","false","regulates","MSX1 regulates GNB2","51","GNB2"
"172522","hg19","regulates","MSX1 regulates GFI1","MSX1","Metatargetome","false","regulates","MSX1 regulates GFI1","51","GFI1"
"172523","hg19","regulates","MSX1 regulates CDKN1B","MSX1","Metatargetome","false","regulates","MSX1 regulates CDKN1B","51","CDKN1B"
"172524","hg19","regulates","MSX1 regulates BCL6","MSX1","Metatargetome","false","regulates","MSX1 regulates BCL6","51","BCL6"
"172525","hg19","regulates","MSX1 regulates ZHX2","MSX1","Metatargetome","false","regulates","MSX1 regulates ZHX2","52","ZHX2"
"172526","hg19","regulates","MSX1 regulates NOVA1","MSX1","Metatargetome","false","regulates","MSX1 regulates NOVA1","52","NOVA1"
"172527","hg19","regulates","MSX1 regulates NFIL3","MSX1","Metatargetome","false","regulates","MSX1 regulates NFIL3","52","NFIL3"
"172528","hg19","regulates","MSX1 regulates MMP14","MSX1","Metatargetome","false","regulates","MSX1 regulates MMP14","52","MMP14"
"172529","hg19","regulates","MSX1 regulates JUNB","MSX1","Metatargetome","false","regulates","MSX1 regulates JUNB","52","JUNB"
"172530","hg19","regulates","MSX1 regulates IRS2","MSX1","Metatargetome","false","regulates","MSX1 regulates IRS2","52","IRS2"
"172531","hg19","regulates","MSX1 regulates HOXC9","MSX1","Metatargetome","false","regulates","MSX1 regulates HOXC9","52","HOXC9"
"172532","hg19","regulates","MSX1 regulates HNF1A","MSX1","Metatargetome","false","regulates","MSX1 regulates HNF1A","52","HNF1A"
"172533","hg19","regulates","MSX1 regulates GLI2","MSX1","Metatargetome","false","regulates","MSX1 regulates GLI2","52","GLI2"
"172534","hg19","regulates","MSX1 regulates PAX7","MSX1","Metatargetome","false","regulates","MSX1 regulates PAX7","53","PAX7"
"172535","hg19","regulates","MSX1 regulates PAPPA","MSX1","Metatargetome","false","regulates","MSX1 regulates PAPPA","53","PAPPA"
"172536","hg19","regulates","MSX1 regulates OVOL1","MSX1","Metatargetome","false","regulates","MSX1 regulates OVOL1","53","OVOL1"
"172537","hg19","regulates","MSX1 regulates MLLT6","MSX1","Metatargetome","false","regulates","MSX1 regulates MLLT6","53","MLLT6"
"172538","hg19","regulates","MSX1 regulates ETV1","MSX1","Metatargetome","false","regulates","MSX1 regulates ETV1","53","ETV1"
"172539","hg19","regulates","MSX1 regulates BARHL1","MSX1","Metatargetome","false","regulates","MSX1 regulates BARHL1","53","BARHL1"
"172540","hg19","regulates","MSX1 regulates ONECUT1","MSX1","Metatargetome","false","regulates","MSX1 regulates ONECUT1","54","ONECUT1"
"172541","hg19","regulates","MSX1 regulates NTRK1","MSX1","Metatargetome","false","regulates","MSX1 regulates NTRK1","54","NTRK1"
"172542","hg19","regulates","MSX1 regulates NKX2-8","MSX1","Metatargetome","false","regulates","MSX1 regulates NKX2-8","54","NKX2-8"
